what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467195272006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467195281350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467195281392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467195283671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467195524266
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1467195530298
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467195532399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467195549158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467195588528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467195590203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467195627633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467195628664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467195927881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196298625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196319124
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1467196325460
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1467196331359
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1467196331385
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1467196331516
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1467196331517
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1467196331697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196344363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196371585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196376879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196395079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196399295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196430444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196447932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196471221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196475099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196500288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196504083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196519128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196525859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196543829
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467196563477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196597479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196636918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467196658993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196668607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196670057
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467196671480
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467196671617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196676107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196676138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196677100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196727131
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467196732053
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467196732053
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1467196844336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467196892299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1467196927263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467196946226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467196974554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197000093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467197004982
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1467197062292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197073080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197074619
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197074951
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197075036
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467197076944
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197076944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197110583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197110601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197112047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197144377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197202037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197203614
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197204186
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197204302
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467197206480
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197206480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197209245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197209309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197211714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197298117
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1467197303042
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467197317535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467197342205
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1467197369838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197376736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197378052
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197380526
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197380686
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467197382311
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197382311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197385928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197385955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197387861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197430535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1467197457626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467197464873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467197466563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197481817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197483513
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197485207
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197485398
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467197488755
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197488756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197505406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197505469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197508305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197626172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467197639453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197650947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197658067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197662992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467197671116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197692075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197761751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467197778450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197801760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197803408
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197805129
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197805230
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467197807744
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197807744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197809589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197809610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197810563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197854250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467197870834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197900622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197917970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467197922609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197963174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197964480
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197964995
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197965072
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467197966952
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467197966952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467197995683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467198003453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467198016888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467198032527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467198034012
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467198034456
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467198034591
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467198036964
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1467198036965
