what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192368403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192377474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192400046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192408830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192408862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192409938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192438507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192457454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192458943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192460903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192460914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192462054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192496413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192513316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192543679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192576302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192591517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192606697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192631082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467192645297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192690581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192690785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192730355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192746075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467192752427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192757089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192769909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192771666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192772671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192784681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192832959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467192871478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192891353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192892612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192894208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192895666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192897633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192897649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192898460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193058397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467193097382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467193114415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467193114798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467193115038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193128344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193129765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193132171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193132179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193133093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193239128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467193256623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467193292123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193294377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193304266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193320775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193324998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193346378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193371174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1467193388973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467193391981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193401638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193406977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193418448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467193421468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193440632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193443428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193443616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193444930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193446725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193446725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193447568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193500254
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1467193537843
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467193537884
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1467193539578
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467193539607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193547996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193554542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1467193569634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467193571182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1467193590550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467193595103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193607889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193627705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467193629781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467193658900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193678007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193679918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1467193742820
