what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1468313475147
started,bundle,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse",1468313475147
os,sysinfo,,,"win32",1468313475163
arch,sysinfo,,,"x86_64",1468313475163
ws,sysinfo,,,"win32",1468313475163
locale,sysinfo,,,"en_US",1468313475163
processors,sysinfo,,,"2",1468313475163
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1468313475163
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1468313475163
java.specification.name,sysinfo,,,"Java Platform API Specification",1468313475163
java.specification.vendor,sysinfo,,,"Oracle Corporation",1468313475163
java.specification.version,sysinfo,,,"1.7",1468313475163
java.vendor,sysinfo,,,"Oracle Corporation",1468313475163
java.version,sysinfo,,,"1.7.0_79",1468313475163
java.vm.info,sysinfo,,,"mixed mode",1468313475163
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1468313475163
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1468313475163
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1468313475163
java.vm.specification.version,sysinfo,,,"1.7",1468313475163
java.vm.vendor,sysinfo,,,"Oracle Corporation",1468313475163
java.vm.version,sysinfo,,,"24.79-b02",1468313475163
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1468313475288
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1468313475288
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1468313475444
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1468313475522
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1468313475584
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1468313475615
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1468313475724
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1468313515005
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1468313515302
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1468313515302
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1468313515348
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1468313515348
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1468313515520
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1468313515520
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1468313515879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468313519248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468313532742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1468313532758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468313623519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468313713936
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.createClassAction",1468313713952
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468313714108
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468313714155
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468313795899
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468313807739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314088633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314246694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468314286801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314326191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314328235
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1468314350652
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468314364084
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1468314403910
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1468314404207
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1468314404534
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1468314404581
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1468314404690
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1468314404706
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1468314404753
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1468314404815
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1468314404862
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1468314404940
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1468314404940
error,log,,,"com/stockaccounting/masterscripts [in ERP_ranat] does not exist",1468314405424
error,log,,,"com/stockaccounting/masterscripts [in ERP_ranat] does not exist",1468314405439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468314428371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468314428636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468314428902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468314429260
error,log,,,"com/stockaccounting/masterscripts [in ERP_ranat] does not exist",1468314453596
error,log,,,"com/stockaccounting/masterscripts [in ERP_ranat] does not exist",1468314453596
error,log,,,"com/stockaccounting/masterscripts [in ERP_ranat] does not exist",1468314486544
error,log,,,"com/stockaccounting/masterscripts [in ERP_ranat] does not exist",1468314486544
error,log,,,"com/stockaccounting/masterscripts [in ERP_ranat] does not exist",1468314535247
error,log,,,"com/stockaccounting/masterscripts [in ERP_ranat] does not exist",1468314535262
error,log,,,"com/stockaccounting/masterscripts [in ERP_ranat] does not exist",1468314582515
error,log,,,"com/stockaccounting/masterscripts [in ERP_ranat] does not exist",1468314582515
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1468314588505
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1468314613496
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1468314613777
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1468314614027
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1468314614058
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1468314614245
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1468314614245
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1468314614417
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1468314614432
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1468314614448
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1468314614464
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1468314614464
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1468314614542
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1468314614651
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1468314614776
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1468314614807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314615306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314619830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314621218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314623161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1468314624674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314629120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314632365
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1468314632396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314656451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314695077
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468314695529
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468314695576
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468314727057
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468314728196
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468314728196
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468314730458
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468314737478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314821374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314824713
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1468314874602
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468314876973
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468314879578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314885834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314898860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAs",1468314898875
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1468314907783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314915006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314917034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468314917236
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1468314919452
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1468314919592
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1468314919592
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1468314919764
